character,G_x,G_y,M,Euclid
曩,248,254,49875,4.47213595499958
曰,248,236,27016,14.142135623730951
曵,263,253,36413,13.341664064126334
曷,271,240,37657,23.259406699226016
朏,259,262,42581,15.0
朖,239,260,43587,14.866068747318506
朞,248,251,40892,2.23606797749979
朦,247,248,49974,3.605551275463989
朧,249,261,52051,11.045361017187261
霸,251,242,46908,8.06225774829855
朮,256,256,29910,8.48528137423857
朿,254,248,33335,4.47213595499958
朶,252,247,33717,3.605551275463989
杁,229,255,30564,21.587033144922902
朸,264,254,35035,14.560219778561036
朷,265,254,35690,15.524174696260024
杆,239,232,30935,21.095023109728988
杞,246,254,33649,5.656854249492381
杠,231,256,29105,19.924858845171276
杙,248,246,31763,4.47213595499958
杣,261,266,35064,19.4164878389476
杤,245,247,34396,5.830951894845301
枉,241,250,32784,9.0
杰,252,262,29891,12.165525060596439
枩,255,258,33738,9.433981132056603
杼,247,233,33625,17.26267650163207
杪,241,246,32472,9.848857801796104
枌,242,252,34174,8.246211251235321
枋,246,247,33881,5.0
枦,243,222,32727,28.861739379323623
枡,247,243,34989,7.615773105863909
枅,248,237,36636,13.152946437965905
枷,259,258,40205,12.041594578792296
柯,249,243,35575,7.0710678118654755
枴,265,245,37732,15.811388300841896
柬,248,247,36899,3.605551275463989
枳,246,244,32998,7.211102550927978
柩,244,252,39050,6.324555320336759
枸,264,248,35923,14.142135623730951
柤,248,256,39651,6.324555320336759
柞,240,240,32945,14.142135623730951
柝,246,248,35253,4.47213595499958
柢,247,258,40457,8.54400374531753
柮,264,262,39548,18.439088914585774
枹,255,257,40907,8.602325267042627
柎,249,245,37372,5.0990195135927845
柆,241,258,33761,12.041594578792296
柧,245,259,40757,10.295630140987
檜,252,254,44161,4.47213595499958
框,244,250,40188,6.0
栩,272,243,42067,23.08679276123039
桀,253,244,38155,6.708203932499369
桍,248,242,38120,8.246211251235321
栲,254,243,39714,8.06225774829855
桎,244,252,37978,6.324555320336759
梳,253,255,39659,5.830951894845301
栫,245,247,38870,5.830951894845301
桙,244,244,36449,8.48528137423857
档,265,255,37413,15.811388300841896
桷,271,251,42661,21.02379604162864
桿,247,227,39110,23.194827009486403
梟,259,255,40298,10.295630140987
梏,247,254,39939,5.0
梭,248,259,39143,9.219544457292887
梔,253,252,42417,3.605551275463989
條,253,250,39632,3.0
梃,245,251,38220,5.0990195135927845
檮,259,248,44547,9.219544457292887
梹,247,252,37169,3.605551275463989
桴,248,238,35934,12.165525060596439
梵,258,247,35610,8.54400374531753
梠,261,251,38503,11.045361017187261
梺,252,225,32513,25.079872407968907
椏,248,251,40497,2.23606797749979
梍,253,251,40479,3.1622776601683795
桾,253,244,41669,6.708203932499369
椁,249,242,40397,8.06225774829855
棊,250,252,39556,2.0
椈,269,253,40859,19.235384061671343
棘,246,247,43395,5.0
椢,267,247,45425,17.26267650163207
椦,252,251,42276,2.23606797749979
棡,273,242,46493,24.351591323771842
椌,251,249,39148,1.4142135623730951
棍,255,249,42060,5.0990195135927845
棔,257,250,42706,7.0
棧,261,249,42476,11.045361017187261
棕,251,250,37660,1.0
椶,255,249,41527,5.0990195135927845
椒,244,254,41361,7.211102550927978
椄,253,253,39515,4.242640687119285
棗,253,246,43174,5.0
棣,251,253,41816,3.1622776601683795
椥,257,250,39627,7.0
棹,251,248,37650,2.23606797749979
棠,253,246,38555,5.0
棯,250,259,37952,9.0
椨,253,251,40591,3.1622776601683795
椪,252,257,39924,7.280109889280518
椚,267,231,41261,25.495097567963924
椣,257,246,43728,8.06225774829855
椡,268,247,41133,18.24828759089466
棆,256,263,43228,14.317821063276353
楹,257,255,46664,8.602325267042627
楜,274,249,43420,24.020824298928627
楸,243,248,41062,7.280109889280518
楫,253,237,40732,13.341664064126334
楔,252,245,42102,5.385164807134504
楾,251,252,41646,2.23606797749979
楮,255,252,42297,5.385164807134504
椹,253,254,44994,5.0
楴,254,242,39943,8.94427190999916
椽,251,252,41486,2.23606797749979
楙,250,243,44901,7.0
楡,253,261,43610,11.40175425099138
楞,256,236,42039,15.231546211727817
楝,252,244,42493,6.324555320336759
榁,252,251,39997,2.23606797749979
楪,251,243,44088,7.0710678118654755
榲,252,259,45812,9.219544457292887
榮,247,242,39120,8.54400374531753
槐,258,256,43544,10.0
榿,250,259,42557,9.0
槁,262,256,43377,13.416407864998739
槓,263,247,43771,13.341664064126334
榾,258,239,43983,13.601470508735444
槎,250,254,40957,4.0
寨,252,248,43816,2.8284271247461903
槊,251,237,41993,13.038404810405298
槝,261,255,44153,12.083045973594572
榻,274,243,45401,25.0
槃,249,243,43583,7.0710678118654755
榧,251,247,44777,3.1622776601683795
樮,252,239,42319,11.180339887498949
榑,257,240,45105,12.206555615733702
榠,256,239,43401,12.529964086141668
榜,257,246,40360,8.06225774829855
榕,250,250,40043,0.0
榴,265,251,44544,15.033296378372908
槞,259,252,42927,9.219544457292887
槨,257,239,44338,13.038404810405298
樂,248,246,43224,4.47213595499958
樛,252,232,40856,18.110770276274835
槿,254,255,46761,6.4031242374328485
權,257,251,48144,7.0710678118654755
槹,252,244,41465,6.324555320336759
槲,245,247,44856,5.830951894845301
槧,239,237,43045,17.029386365926403
樅,241,249,41151,9.055385138137417
榱,249,251,43025,1.4142135623730951
樞,251,250,44118,1.0
槭,257,258,44125,10.63014581273465
樔,255,247,45275,5.830951894845301
槫,257,242,45194,10.63014581273465
樊,253,246,39534,5.0
樒,261,251,41929,11.045361017187261
櫁,267,258,46526,18.788294228055936
樣,249,253,42451,3.1622776601683795
樓,256,250,47032,6.0
橄,247,252,44939,3.605551275463989
樌,259,240,46966,13.45362404707371
橲,256,256,45418,8.48528137423857
樶,254,244,46981,7.211102550927978
橸,264,257,44022,15.652475842498529
橇,260,259,43999,13.45362404707371
橢,260,247,46147,10.44030650891055
橦,257,257,45341,9.899494936611665
橈,255,255,42207,7.0710678118654755
樸,251,246,43237,4.123105625617661
樢,263,255,43882,13.92838827718412
檐,260,255,44180,11.180339887498949
檍,255,251,42558,5.0990195135927845
檠,245,235,41989,15.811388300841896
檄,251,252,45061,2.23606797749979
檢,250,258,41349,8.0
檣,256,254,44323,7.211102550927978
檗,245,239,42157,12.083045973594572
蘗,246,247,44104,5.0
檻,246,254,46259,5.656854249492381
櫃,255,249,48415,5.0990195135927845
檸,256,240,42914,11.661903789690601
檳,262,246,45397,12.649110640673518
檬,256,246,46032,7.211102550927978
櫞,250,252,46992,2.0
櫑,266,256,49833,17.08800749063506
櫟,256,241,45630,10.816653826391969
檪,248,247,42159,3.605551275463989
櫚,271,240,49672,23.259406699226016
櫪,254,247,46743,5.0
櫻,258,242,49009,11.313708498984761
欅,255,238,48398,13.0
蘖,246,245,44837,6.4031242374328485
櫺,262,251,47405,12.041594578792296
欒,250,239,44894,11.0
欖,258,245,46872,9.433981132056603
欟,254,247,53137,5.0
欸,240,251,35967,10.04987562112089
欷,240,248,39991,10.198039027185569
盜,251,280,38897,30.01666203960727
欹,242,251,37882,8.06225774829855
飮,232,257,39141,19.313207915827967
歇,230,247,40571,20.223748416156685
歃,233,256,40718,18.027756377319946
歉,233,247,44791,17.26267650163207
歐,219,252,41954,31.064449134018133
歙,241,259,42250,12.727922061357855
歔,239,258,42387,13.601470508735444
歛,240,257,40024,12.206555615733702
歟,235,240,43180,18.027756377319946
歡,230,250,43817,20.0
歸,253,243,46511,7.615773105863909
歹,239,207,23987,44.384682042344295
歿,248,249,36200,2.23606797749979
殀,242,242,33341,11.313708498984761
殄,238,239,31825,16.278820596099706
殃,247,248,36872,3.605551275463989
殍,248,233,34679,17.11724276862369
殘,261,245,41224,12.083045973594572
殕,252,247,36615,3.605551275463989
殞,260,238,41985,15.620499351813308
殤,260,246,44782,10.770329614269007
殪,254,259,42682,9.848857801796104
殫,258,224,42754,27.202941017470888
殯,266,244,44196,17.08800749063506
殲,257,253,45663,7.615773105863909
殱,258,253,45443,8.54400374531753
殳,259,252,29268,9.219544457292887
殷,244,253,42507,6.708203932499369
殼,241,251,41343,9.055385138137417
毆,229,245,45950,21.587033144922902
毋,260,233,36295,19.72308292331602
毓,249,260,46617,10.04987562112089
毟,257,276,35090,26.92582403567252
毫,250,262,41772,12.0
毳,260,266,43740,18.867962264113206
毯,258,270,39798,21.540659228538015
麾,259,257,43627,11.40175425099138
氈,238,260,44761,15.620499351813308
氓,251,239,37255,11.045361017187261
气,266,225,24736,29.68164415931166
氛,245,256,38709,7.810249675906654
氤,239,260,42359,14.866068747318506
氣,247,256,39668,6.708203932499369
汞,249,244,31486,6.082762530298219
汕,268,274,28717,30.0
汢,244,278,24946,28.635642126552707
汪,249,255,27640,5.0990195135927845
沂,243,243,26635,9.899494936611665
沍,249,261,33715,11.045361017187261
沚,239,288,28533,39.56008088970496
沁,246,272,26536,22.360679774997898
沛,258,239,31666,13.601470508735444
汾,254,253,28599,5.0
汨,272,244,32050,22.80350850198276
汳,249,245,33917,5.0990195135927845
沒,255,257,31677,8.602325267042627
沐,245,250,28187,5.0
泄,253,256,36215,6.708203932499369
泱,254,255,32915,6.4031242374328485
泓,251,262,33686,12.041594578792296
沽,254,262,29285,12.649110640673518
泗,263,247,35265,13.341664064126334
泅,268,246,37276,18.439088914585774
泝,252,248,29964,2.8284271247461903
沮,254,263,34712,13.601470508735444
沱,258,261,30394,13.601470508735444
沾,257,269,28756,20.248456731316587
沺,270,255,35614,20.615528128088304
泛,250,257,27809,7.0
泯,256,243,35829,9.219544457292887
泙,251,216,29305,34.0147027033899
泪,275,242,34607,26.248809496813376
洟,263,251,38089,13.038404810405298
衍,248,250,29360,2.0
洶,277,257,35947,27.892651361962706
洫,252,277,36190,27.073972741361768
洽,253,263,31058,13.341664064126334
洙,248,250,32231,2.0
洳,263,255,35096,13.92838827718412
洒,267,243,37057,18.384776310850235
洌,277,245,34702,27.459060435491963
浣,259,254,33837,9.848857801796104
涓,280,240,36817,31.622776601683793
浤,260,257,33712,12.206555615733702
浚,255,262,34292,13.0
浹,252,252,31640,2.8284271247461903
浙,248,246,35296,4.47213595499958
涎,250,257,34847,7.0
涕,268,245,36545,18.681541692269406
濤,268,249,42824,18.027756377319946
涅,254,253,34618,5.0
淹,261,259,38652,14.212670403551895
渕,282,250,37072,32.0
渊,274,246,38846,24.331050121192877
涵,268,255,37237,18.681541692269406
淇,258,246,34927,8.94427190999916
淦,256,275,34701,25.709920264364882
涸,271,242,40778,22.47220505424423
淆,260,254,37141,10.770329614269007
淬,251,240,29894,10.04987562112089
淞,254,255,37242,6.4031242374328485
淌,272,258,36587,23.40939982143925
淨,261,238,34805,16.278820596099706
淒,260,255,41290,11.180339887498949
淅,251,244,36282,6.082762530298219
淺,269,251,37230,19.026297590440446
淙,261,249,32161,11.045361017187261
淤,246,252,35162,4.47213595499958
淕,254,272,35481,22.360679774997898
淪,259,268,38564,20.12461179749811
淮,256,254,36330,7.211102550927978
渭,277,229,40988,34.20526275297414
湮,257,248,39522,7.280109889280518
渮,261,241,34050,14.212670403551895
渙,256,258,38390,10.0
湲,262,256,37442,13.416407864998739
湟,258,267,38014,18.788294228055936
渾,260,230,39505,22.360679774997898
渣,261,271,38859,23.706539182259394
湫,258,251,38006,8.06225774829855
渫,258,244,39491,10.0
湶,255,255,37617,7.0710678118654755
湍,269,261,38513,21.95449840010015
渟,259,236,34517,16.64331697709324
湃,253,232,35492,18.24828759089466
渺,246,240,38218,10.770329614269007
湎,269,253,39622,19.235384061671343
渤,264,258,39113,16.1245154965971
滿,267,255,41483,17.72004514666935
渝,259,268,39469,20.12461179749811
游,251,253,37069,3.1622776601683795
溂,276,248,41118,26.076809620810597
溪,260,256,37260,11.661903789690601
溘,254,280,40514,30.265491900843113
溷,269,241,44168,21.02379604162864
滓,261,236,34806,17.804493814764857
溽,258,235,41807,17.0
溯,275,241,41948,26.570660511172846
滄,256,262,37701,13.416407864998739
溲,259,249,39651,9.055385138137417
滔,268,260,33923,20.591260281974
滕,247,254,46369,5.0
溏,260,249,41407,10.04987562112089
溥,266,238,40519,20.0
滂,265,247,36785,15.297058540778355
溟,261,236,38517,17.804493814764857
潁,260,247,43604,10.44030650891055
漑,257,253,42920,7.615773105863909
灌,259,250,42651,9.0
滬,259,247,44880,9.486832980505138
滸,246,245,35182,6.4031242374328485
滾,253,255,38428,5.830951894845301
漿,249,245,40925,5.0990195135927845
滲,254,249,35018,4.123105625617661
滯,263,231,40676,23.021728866442675
漲,253,247,42594,4.242640687119285
滌,256,253,41901,6.708203932499369
漾,254,255,38065,6.4031242374328485
漓,274,258,40571,25.298221281347036
滷,269,262,42279,22.47220505424423
澆,263,261,38455,17.029386365926403
潺,253,242,42792,8.54400374531753
潸,262,244,38730,13.416407864998739
澁,251,279,37475,29.017236257093817
澀,259,248,44843,9.219544457292887
潯,261,232,39049,21.095023109728988
潛,262,244,41536,13.416407864998739
濳,262,244,41914,13.416407864998739
潭,261,228,40296,24.596747752497688
澂,249,249,39762,1.4142135623730951
潼,260,269,42001,21.470910553583888
潘,262,254,41744,12.649110640673518
澎,252,245,35580,5.385164807134504
澑,274,243,42446,25.0
濂,262,252,47577,12.165525060596439
潦,258,246,39600,8.94427190999916
澳,261,254,40178,11.704699910719626
澣,248,242,37728,8.246211251235321
澡,258,244,38451,10.0
澤,262,224,39215,28.635642126552707
澹,265,256,40776,16.15549442140351
濆,265,250,39090,15.0
濟,255,240,38983,11.180339887498949
濕,259,247,41320,9.486832980505138
濬,261,253,40617,11.40175425099138
濔,267,241,46761,19.235384061671343
濘,260,238,38644,15.620499351813308
濱,268,249,40251,18.027756377319946
濮,258,244,42952,10.0
濛,260,245,42126,11.180339887498949
瀉,267,248,40881,17.11724276862369
瀋,262,254,44546,12.649110640673518
濺,264,245,43818,14.866068747318506
瀑,256,244,43372,8.48528137423857
瀁,260,259,43720,13.45362404707371
瀏,272,250,43416,22.0
濾,261,261,44017,15.556349186104045
瀛,253,265,44992,15.297058540778355
瀚,261,257,44273,13.038404810405298
潴,262,253,42840,12.36931687685298
瀝,258,247,43182,8.54400374531753
瀘,257,269,45868,20.248456731316587
瀟,265,253,45491,15.297058540778355
瀰,271,242,51033,22.47220505424423
瀾,276,237,48498,29.068883707497267
瀲,251,256,41786,6.082762530298219
灑,264,252,46979,14.142135623730951
灣,266,238,44065,20.0
炙,240,258,29023,12.806248474865697
炒,244,246,31412,7.211102550927978
炯,269,243,38965,20.248456731316587
烱,273,241,42526,24.698178070456937
炬,246,249,35119,4.123105625617661
炸,241,239,32506,14.212670403551895
炳,267,248,39001,17.11724276862369
炮,258,261,40369,13.601470508735444
烟,267,241,42803,19.235384061671343
烋,251,252,31855,2.23606797749979
烝,250,249,36017,1.0
烙,248,257,37471,7.280109889280518
焉,256,241,38532,10.816653826391969
烽,256,248,38044,6.324555320336759
焜,257,249,39572,7.0710678118654755
焙,248,253,37060,3.605551275463989
煥,253,256,41530,6.708203932499369
煕,243,234,40097,17.46424919657298
熈,247,234,41299,16.278820596099706
煦,246,250,36363,4.0
煢,254,243,39284,8.06225774829855
煖,255,256,40008,7.810249675906654
煬,265,244,43928,16.15549442140351
熏,250,253,44685,3.0
燻,264,253,46104,14.317821063276353
熄,254,259,40208,9.848857801796104
熕,264,246,42349,14.560219778561036
熨,244,242,38632,10.0
熬,245,250,38014,5.0
燗,274,236,46953,27.784887978899608
熹,251,259,41414,9.055385138137417
熾,256,253,43370,6.708203932499369
燒,254,258,41081,8.94427190999916
燉,250,246,43652,4.0
燔,260,252,45981,10.198039027185569
燠,256,252,43598,6.324555320336759
燬,248,247,43723,3.605551275463989
燧,253,256,42212,6.708203932499369
燵,256,256,41827,8.48528137423857
燼,261,263,46100,17.029386365926403
燹,250,229,39580,21.0
爍,252,243,45046,7.280109889280518
爐,260,262,48067,15.620499351813308
爛,275,242,50771,26.248809496813376
爨,247,241,51013,9.486832980505138
爭,257,232,32973,19.313207915827967
爬,250,247,38732,3.0
爰,249,261,36499,11.045361017187261
爲,270,252,37282,20.09975124224178
爻,256,263,24144,14.317821063276353
爼,252,259,37476,9.219544457292887
爿,282,253,21560,32.14031735997639
牀,242,253,35468,8.54400374531753
牆,254,257,46093,8.06225774829855
牋,257,250,42882,7.0
牘,265,247,47243,15.297058540778355
牴,248,257,40334,7.280109889280518
牾,250,245,39788,5.0
犂,245,230,35718,20.615528128088304
犁,243,238,35210,13.892443989449804
犇,239,250,37834,11.0
犒,261,254,43666,11.704699910719626
犖,245,238,38424,13.0
犢,266,245,46678,16.76305461424021
犧,260,255,46896,11.180339887498949
犹,250,261,35485,11.0
犲,249,249,32119,1.4142135623730951
狃,254,259,39282,9.848857801796104
狆,253,240,34597,10.44030650891055
狄,238,257,31431,13.892443989449804
狎,263,226,36168,27.294688127912362
狒,264,247,43462,14.317821063276353
狢,248,256,38494,6.324555320336759
狠,249,250,38827,1.0
狡,250,253,34535,3.0
狹,247,251,36618,3.1622776601683795
狷,274,246,40700,24.331050121192877
倏,257,253,39463,7.615773105863909
猗,251,250,37631,1.0
猊,253,254,38902,5.0
猜,258,250,40954,8.0
猖,269,252,41791,19.1049731745428
猝,247,242,34984,8.54400374531753
猴,254,249,40978,4.123105625617661
猯,269,263,42344,23.021728866442675
猩,252,250,40733,2.0
猥,252,242,42908,8.246211251235321
猾,262,240,43755,15.620499351813308
獎,253,245,40001,5.830951894845301
獏,257,251,42521,7.0710678118654755
默,228,241,42407,23.769728648009426
獗,251,241,45888,9.055385138137417
獪,255,258,43324,9.433981132056603
獨,276,240,47077,27.85677655436824
獰,257,240,43000,12.206555615733702
獸,232,245,45336,18.681541692269406
獵,254,260,47863,10.770329614269007
獻,237,256,46426,14.317821063276353
獺,263,247,49508,13.341664064126334
玳,254,247,33880,5.0
珎,250,250,33133,0.0
玻,257,258,38485,10.63014581273465
珥,259,219,35133,32.28002478313795
珮,258,238,42768,14.422205101855956
珞,253,253,36015,4.242640687119285
